Date,EthOpen,EthHigh,EthLow,EthClose,EthAdjClose,EthVolume,BitOpen,BitHigh,BitLow,BitClose,BitAdjClose,BitVolume
16/4/19,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197
17/4/19,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677
18/4/19,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918
19/4/19,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655
20/4/19,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522
21/4/19,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223
22/4/19,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648
23/4/19,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108
24/4/19,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399
25/4/19,165.914734,166.513412,153.847,154.459396,154.459396,6820332362,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408
26/4/19,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040
27/4/19,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675
28/4/19,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056
29/4/19,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672
30/4/19,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574
1/5/19,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236
2/5/19,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907
3/5/19,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006
4/5/19,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766
5/5/19,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723
6/5/19,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804
7/5/19,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033
8/5/19,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300
9/5/19,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411
10/5/19,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368
11/5/19,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329
12/5/19,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680
13/5/19,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181
14/5/19,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227
15/5/19,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920
16/5/19,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581
17/5/19,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905
18/5/19,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562
19/5/19,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040
20/5/19,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340
21/5/19,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056
22/5/19,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175
23/5/19,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820
24/5/19,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991
25/5/19,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107
26/5/19,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091
27/5/19,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564
28/5/19,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267
29/5/19,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966
30/5/19,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551
31/5/19,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957
1/6/19,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544
2/6/19,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022
3/6/19,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436
4/6/19,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549
5/6/19,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463
6/6/19,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077
7/6/19,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231
8/6/19,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810
9/6/19,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547
10/6/19,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117
11/6/19,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932
12/6/19,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883
13/6/19,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147
14/6/19,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906
15/6/19,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944,8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226
16/6/19,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453,8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311
17/6/19,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919
18/6/19,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504,9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536
19/6/19,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947,9078.727539,9299.621094,9070.395508,9273.521484,9273.521484,15546809946
20/6/19,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097,9273.060547,9594.419922,9232.484375,9527.160156,9527.160156,17846823784
21/6/19,271.743103,295.303314,271.743103,294.910278,294.910278,9331694140,9525.074219,10144.55664,9525.074219,10144.55664,10144.55664,20624008643
22/6/19,295.115082,315.189728,294.728241,309.38031,309.38031,10613731255,10175.92383,11157.3457,10107.03516,10701.69141,10701.69141,29995204861
23/6/19,309.416687,318.565674,305.764587,307.827789,307.827789,8161062380,10696.69141,11246.14453,10556.0957,10855.37109,10855.37109,20998326502
24/6/19,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062,10853.74414,11065.89648,10610.42773,11011.10254,11011.10254,19271652365
25/6/19,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965,11007.20215,11790.91699,11007.20215,11790.91699,11790.91699,24879684533
26/6/19,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081,11778.58106,13796.48926,11755.59766,13016.23145,13016.23145,45105733173
27/6/19,336.9599,343.433441,278.573242,294.267639,294.267639,14038092503,13017.125,13311.14453,10491.85254,11182.80664,11182.80664,39977475223
28/6/19,294.143036,313.031555,292.939819,311.226105,311.226105,11514656820,11162.16797,12445.17481,10914.49512,12407.33203,12407.33203,35087757766
29/6/19,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565,12400.76367,12400.91016,11508.37891,11959.37109,11959.37109,29923961128
30/6/19,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000,11931.99121,12178.38379,10799.00879,10817.15527,10817.15527,27256473494
1/7/19,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948,10796.93066,11206.43945,10089.31445,10583.13477,10583.13477,29378589324
2/7/19,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952,10588.68359,10912.18848,9737.884766,10801.67773,10801.67773,31015895223
3/7/19,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979,10818.15625,11968.07813,10818.15625,11961.26953,11961.26953,30796494294
4/7/19,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106,11972.71875,12006.0752,11166.56934,11215.4375,11215.4375,25920294033
5/7/19,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015,11203.10254,11395.66113,10874.96484,10978.45996,10978.45996,23838480210
6/7/19,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025,10982.54395,11620.96484,10982.54395,11208.55078,11208.55078,21092024306
7/7/19,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981,11217.61621,11541.62012,11148.80469,11450.84668,11450.84668,19369044277
8/7/19,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628,11446.59668,12345.83301,11393.37402,12285.95801,12285.95801,23482551458
9/7/19,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803,12284.32617,12779.13184,12233.26172,12573.8125,12573.8125,28167921523
10/7/19,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167,12571.53711,13129.5293,11710.97852,12156.5127,12156.5127,33627574244
11/7/19,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022,12139.71387,12144.62305,11158.92285,11358.66211,11358.66211,28595327690
12/7/19,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015,11354.29981,11905.48731,11179.14453,11815.98633,11815.98633,23534692797
13/7/19,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429,11813.12695,11841.95703,10908.47949,11392.37891,11392.37891,21042616384
14/7/19,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386,11381.02051,11451.2041,10234.57617,10256.05859,10256.05859,22486000001
15/7/19,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244,10257.83887,11052.7666,9992.006836,10895.08984,10895.08984,25384047207
16/7/19,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494,10896.65332,10996.63281,9448.106445,9477.641602,9477.641602,24151199070
17/7/19,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549
18/7/19,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059,9698.50293,10736.84277,9376.798828,10666.48242,10666.48242,25187024648
19/7/19,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131,10653.95606,10716.98047,10229.62891,10530.73242,10530.73242,20727426310
20/7/19,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988,10525.81934,11048.66211,10451.27637,10767.13965,10767.13965,20206615155
21/7/19,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868,10777.5293,10841.8877,10389.59961,10599.10547,10599.10547,17130580467
22/7/19,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919,10596.94824,10651.79102,10154.92188,10343.10645,10343.10645,16334414913
23/7/19,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534,10346.74805,10346.74805,9883.594727,9900.767578,9900.767578,17851916995
24/7/19,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322
25/7/19,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160,9809.09668,10154.25391,9773.957031,9911.841797,9911.841797,15821952090
26/7/19,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483
27/7/19,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908,9871.165039,10167.32031,9411.521484,9477.677734,9477.677734,16817809536
28/7/19,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093
29/7/19,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323
30/7/19,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132
31/7/19,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648
1/8/19,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642,10077.44238,10446.91992,9922.019531,10399.66895,10399.66895,17165337858
2/8/19,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229,10402.04297,10657.95313,10371.01367,10518.17481,10518.17481,17489094082
3/8/19,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687,10519.27832,10946.78125,10503.50488,10821.72656,10821.72656,15352685061
4/8/19,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572,10821.63281,11009.20703,10620.27832,10970.18457,10970.18457,16530894787
5/8/19,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287,10960.73535,11895.0918,10960.73535,11805.65332,11805.65332,23875988832
6/8/19,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672,11811.54492,12273.82129,11290.73145,11478.16895,11478.16895,23635107660
7/8/19,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210,11476.19336,12036.99023,11433.70117,11941.96875,11941.96875,22194988641
8/8/19,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644,11954.04004,11979.41992,11556.16797,11966.40723,11966.40723,19481591730
9/8/19,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795,11953.46973,11970.45801,11709.74512,11862.93652,11862.93652,18339989960
10/8/19,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527,11861.55664,11915.65527,11323.89844,11354.02441,11354.02441,18125355447
11/8/19,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605,11349.74023,11523.5791,11248.29492,11523.5791,11523.5791,15774371518
12/8/19,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559,11528.18945,11528.18945,11320.95117,11382.61621,11382.61621,13647198229
13/8/19,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205,11385.05273,11420.04981,10830.32715,10895.83008,10895.83008,16681503537
14/8/19,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154,10889.48731,10889.55664,10028.13574,10051.7041,10051.7041,19990838300
15/8/19,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441,10038.42188,10437.41113,9675.316406,10311.5459,10311.5459,22899115082
16/8/19,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837,10319.41992,10524.34961,9855.478516,10374.33887,10374.33887,20228207096
17/8/19,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513,10358.72266,10452.625,10086.69824,10231.74414,10231.74414,13778035685
18/8/19,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024,10233.00586,10487.07031,10119.09473,10345.81055,10345.81055,12999813869
19/8/19,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692,10350.2832,10916.05371,10313.2041,10916.05371,10916.05371,16038264603
20/8/19,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610,10916.34668,10947.04199,10618.96094,10763.23242,10763.23242,15053082175
21/8/19,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700,10764.57227,10798.72949,9962.72168,10138.04981,10138.04981,19473084768
22/8/19,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874,10142.52148,10232.99609,9831.462891,10131.05566,10131.05566,17097508856
23/8/19,191.106873,195.906494,189.562317,194.706207,194.706207,6658162377,10136.30957,10442.44336,10078.19238,10407.96484,10407.96484,15627023886
24/8/19,194.671631,194.784988,187.627258,191.289566,191.289566,6249737982,10407.64453,10418.02051,9982.296875,10159.96094,10159.96094,15451030650
25/8/19,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143,10160.73731,10304.62207,10008.78906,10138.51758,10138.51758,14153856610
26/8/19,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636,10126.29981,10512.32813,10126.29981,10370.82031,10370.82031,18438654080
27/8/19,188.950058,188.963181,185.472931,187.516663,187.516663,6042327402,10372.82617,10381.32813,10087.30078,10185.5,10185.5,14762609503
28/8/19,187.495499,187.930878,172.185608,173.889969,173.889969,6696604087,10203.42676,10279.36621,9716.65625,9754.422852,9754.422852,17603790323
29/8/19,173.958694,173.996399,167.170898,169.516739,169.516739,7129569083,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501
30/8/19,169.489288,170.773514,167.071411,168.834869,168.834869,5776520220,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986
31/8/19,168.887894,174.323975,167.802582,172.469788,172.469788,5830212249,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419
1/9/19,172.458405,173.696854,169.531281,171.629425,171.629425,5554799576,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859
2/9/19,171.697601,180.145218,170.451691,178.347351,178.347351,6503447137,9757.473633,10396.5918,9730.650391,10346.76074,10346.76074,17248102294
3/9/19,178.357758,182.347992,175.970169,179.499329,179.499329,6962728938,10345.72559,10736.10449,10308.54785,10623.54004,10623.54004,19384917989
4/9/19,179.491989,180.136597,175.325363,175.992889,175.992889,5938120494,10621.18066,10762.64453,10434.70996,10594.49316,10594.49316,16742664769
5/9/19,175.966278,176.16391,171.746826,174.217133,174.217133,5589476516,10588.18359,10627.26953,10516.41797,10575.5332,10575.5332,14551239508
6/9/19,174.172226,177.718704,168.341339,169.956177,169.956177,6797611878,10578.19824,10898.76172,10292.29981,10353.30273,10353.30273,19536574783
7/9/19,169.955276,180.851608,169.444122,178.262619,178.262619,6791531342,10353.93164,10558.67383,10348.91895,10517.25488,10517.25488,15307366476
8/9/19,178.282593,182.977081,178.142502,181.35553,181.35553,6472677266,10518.11426,10595.6377,10409.09082,10441.27637,10441.27637,13670567493
9/9/19,181.362488,184.14946,177.419357,181.14946,181.14946,7232938985,10443.22852,10450.31152,10144.92969,10334.97461,10334.97461,17595943368
10/9/19,181.212845,184.063431,178.122421,179.78717,179.78717,6291476772,10336.4082,10394.35352,10020.57324,10115.97559,10115.97559,14906809639
11/9/19,179.839493,181.757462,176.500916,178.725494,178.725494,7157139035,10123.03516,10215.94824,9980.776367,10178.37207,10178.37207,15428063426
12/9/19,178.803772,181.998566,177.847321,181.016098,181.016098,5838605477,10176.81934,10442.25391,10099.24219,10410.12695,10410.12695,15323563925
13/9/19,180.975586,181.498291,178.582047,181.109726,181.109726,5955041237,10415.36231,10441.48926,10226.59668,10360.54688,10360.54688,14109864675
14/9/19,181.321579,188.44693,180.372208,188.105515,188.105515,6500686511,10345.40332,10422.13379,10291.69434,10358.04883,10358.04883,13468713124
15/9/19,188.068436,190.399338,186.447327,189.789124,189.789124,6222874780,10356.46582,10387.03516,10313.09277,10347.71289,10347.71289,12043433567
16/9/19,189.689331,198.204971,189.689331,197.113174,197.113174,8242029488,10347.22266,10386.86719,10189.74414,10276.79395,10276.79395,15160167779
17/9/19,197.114761,213.731949,196.715485,208.608749,208.608749,10232590812,10281.51367,10296.77148,10199.73926,10241.27246,10241.27246,15304603363
18/9/19,208.050598,216.711502,208.050598,211.393036,211.393036,9194634557,10247.7959,10275.92871,10191.46973,10198.24805,10198.24805,16169268880
19/9/19,211.247238,222.871689,204.685776,221.280853,221.280853,10620070913,10200.49609,10295.66895,9851.692383,10266.41504,10266.41504,19937691247
20/9/19,221.069626,221.598557,215.159637,218.050049,218.050049,8027974273,10266.31836,10285.87207,10132.18652,10181.6416,10181.6416,14734189639
21/9/19,217.897385,220.958298,215.000168,215.516205,215.516205,7743309778,10183.64844,10188.09766,10000.70801,10019.7168,10019.7168,13425266806
22/9/19,215.486557,216.086243,207.644928,211.54538,211.54538,7812854576,10024.11523,10074.44434,9922.533203,10070.39258,10070.39258,13199651698
23/9/19,211.713211,211.840515,201.887238,201.92131,201.92131,7494673136,10067.96289,10074.23828,9727.143555,9729.324219,9729.324219,15144925408
24/9/19,201.842087,203.500549,162.727783,168.110733,168.110733,11757739233,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689
25/9/19,168.133575,174.719772,164.913483,170.8927,170.8927,9766632018,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353
26/9/19,170.756912,171.692642,157.130325,166.727127,166.727127,7848286154,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289
27/9/19,166.651703,175.610779,163.209503,174.710999,174.710999,7909313625,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156
28/9/19,174.680832,175.778732,170.773956,174.572891,174.572891,6895423445,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736
29/9/19,174.612747,175.21022,166.997696,170.503479,170.503479,6497088199,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109
30/9/19,170.461349,179.872208,167.036606,179.872208,179.872208,7552915148,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183
1/10/19,180.209122,185.045532,175.812653,177.340424,177.340424,7676276225,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413
2/10/19,177.22406,180.826126,175.334274,180.71051,180.71051,6335595250,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443
3/10/19,180.703705,180.79921,172.599869,175.199341,175.199341,6381403725,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409
4/10/19,175.238434,178.552078,173.564087,176.985001,176.985001,6248928449,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229
5/10/19,176.94632,177.713242,173.069565,176.351517,176.351517,5837211771,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197
6/10/19,176.36438,177.364548,171.299774,173.059143,173.059143,5852890674,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305
7/10/19,172.940338,182.356354,171.527817,181.18634,181.18634,7844316834,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607
8/10/19,181.113358,184.35997,179.133392,182.021561,182.021561,7466282780,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032
9/10/19,182.036301,194.300491,180.668442,193.293259,193.293259,9088122101,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333
10/10/19,193.191071,193.896927,188.306473,191.659668,191.659668,8375913276,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671
11/10/19,191.801071,195.318802,181.661835,182.569687,182.569687,9128522970,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101
12/10/19,182.534027,186.304886,179.984833,180.826645,180.826645,7494328840,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605
13/10/19,180.861313,185.075912,180.317154,182.07515,182.07515,6733182273,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059
14/10/19,182.028473,187.303619,181.662277,186.960907,186.960907,7276520699,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859
15/10/19,186.977051,187.759872,179.462784,181.406067,181.406067,7731456579,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632
16/10/19,181.343735,181.66861,174.064163,176.013504,176.013504,7691244590,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996
17/10/19,175.906891,178.899551,174.565826,178.028351,178.028351,6737237423,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244
18/10/19,177.988556,178.179794,171.005051,173.621338,173.621338,7566257807,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610
19/10/19,173.649445,175.608231,172.215454,172.913025,172.913025,6551453871,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640
20/10/19,172.974762,176.718689,171.210724,175.534378,175.534378,6801091120,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442
21/10/19,175.52475,177.74173,173.28775,174.92099,174.92099,6815820627,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866
22/10/19,174.90506,175.650024,172.266235,172.300858,172.300858,6990951966,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857
23/10/19,172.262802,172.420578,157.463425,162.402786,162.402786,9624925919,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958
24/10/19,162.514114,164.147568,160.887955,162.168549,162.168549,7300917537,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849
25/10/19,162.189713,183.000122,161.966019,181.523209,181.523209,10358594018,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488
26/10/19,181.667068,195.942505,176.133804,179.83548,179.83548,13831784986,8667.577148,10021.74414,8662.62207,9244.972656,9244.972656,44496255609
27/10/19,179.932632,188.155334,177.682358,184.242218,184.242218,10815941952,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501
28/10/19,184.397507,187.883163,180.249557,182.662811,182.662811,10406734124,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332
